Frequency,Power
1.552192023633677854e+04,9.161377328571856538e+01
1.552200886262924541e+04,1.482942136274575660e+02
1.552209748892171228e+04,3.817706115888360046e+02
1.552218611521417915e+04,5.156186964786254521e+02
1.552227474150664602e+04,1.530390478612899301e+02
1.552236336779911289e+04,3.232767914717859981e+01
1.552245199409157976e+04,9.542827576848220872e+01
1.552254062038404663e+04,8.927779603724904689e+01
1.552262924667651350e+04,4.152844765083593614e+01
1.552271787296898037e+04,3.349188392810704329e+01
1.552280649926144724e+04,1.986976935759784268e+01
1.552289512555391411e+04,6.739976956138679043e+01
1.552298375184638098e+04,6.194361892159820115e+01
1.552307237813884785e+04,5.881309554814198464e+02
1.552316100443131472e+04,3.735629196693142262e+02
1.552324963072377977e+04,1.336587466847964549e+02
1.552333825701624664e+04,7.507570631047306620e+01
1.552342688330871351e+04,1.045665725303981191e+02
1.552351550960118038e+04,7.171308405062167424e+01
1.552360413589364725e+04,6.749073214593721559e+01
1.552369276218611412e+04,1.285373876687405925e+02
1.552378138847858099e+04,4.941024510436110972e+01
1.552387001477104786e+04,8.493331586907939368e+01
1.552395864106351473e+04,5.017060507558747418e+01
1.552404726735598160e+04,6.317907008718701718e+02
1.552413589364844847e+04,7.000775356057269505e+01
1.552422451994091534e+04,8.793691990970700090e+01
1.552431314623338221e+04,8.592701487712581354e+01
1.552440177252584908e+04,1.360114675270513089e+02
1.552449039881831595e+04,1.805129211282922768e+02
1.552457902511078282e+04,1.638578887788564487e+02
1.552466765140324969e+04,1.189669570268951446e+02
1.552475627769571474e+04,1.738432036267767842e+02
1.552484490398818161e+04,2.158592959510197318e+02
1.552493353028064848e+04,2.664011478218552611e+02
1.552502215657311535e+04,3.025449602327582852e+02
1.552511078286558222e+04,8.155962485392508654e+01
1.552519940915804909e+04,6.617702883023963523e+01
1.552528803545051596e+04,4.759290141769717764e+01
1.552537666174298283e+04,7.753932439148763933e+01
1.552546528803544970e+04,1.077435993942284398e+02
1.552555391432791657e+04,8.113817210351673737e+01
1.552564254062038344e+04,1.066810432150354018e+02
1.552573116691285031e+04,1.297043944265670348e+02
1.552581979320531718e+04,2.161781622609513533e+02
1.552590841949778405e+04,5.601618823143114696e+02
1.552599704579025092e+04,3.743915045629743190e+02
1.552608567208271779e+04,1.305600059522334391e+02
1.552617429837518466e+04,1.092876642069881257e+02
1.552626292466764971e+04,1.735396345825749975e+01
1.552635155096011658e+04,1.078620776607763503e+02
1.552644017725258345e+04,7.579842911831227070e+01
1.552652880354505032e+04,3.500528981868209399e+01
1.552661742983751719e+04,5.703699320684661700e+01
1.552670605612998406e+04,8.060801470025198512e+01
1.552679468242245093e+04,4.534896545513455379e+01
1.552688330871491780e+04,6.884631468528807545e+02
1.552697193500738467e+04,1.970297531526974240e+02
1.552706056129985154e+04,9.014807262897789997e+01
1.552714918759231841e+04,1.970881837490538047e+01
1.552723781388478528e+04,3.376261261193589291e+01
1.552732644017725215e+04,7.106059834544478804e+01
1.552741506646971902e+04,3.326538978637438504e+01
1.552750369276218589e+04,8.755248582118646539e+01
1.552759231905465276e+04,8.043220591651093798e+01
1.552768094534711963e+04,1.222550257145849457e+02
1.552776957163958650e+04,1.403896530349409204e+02
1.552785819793205155e+04,7.038378134158073181e+02
1.552794682422451842e+04,3.874890856368062231e+01
1.552803545051698529e+04,4.794789802139944612e+01
1.552812407680945216e+04,3.356701249726788205e+01
1.552821270310191903e+04,4.608954183092016166e+01
1.552830132939438590e+04,2.902580027598299495e+01
1.552838995568685277e+04,3.351982928461335831e+01
1.552847858197931964e+04,8.995401821929071673e+01
1.552856720827178651e+04,8.899681987448452958e+01
1.552865583456425338e+04,2.125351184539769065e+02
1.552874446085672025e+04,3.245144411195516341e+02
1.552883308714918712e+04,4.752980192010651308e+02
1.552892171344165399e+04,1.402662151204999361e+02
1.552901033973412086e+04,1.559518559864479528e+02
1.552909896602658773e+04,6.475311156446431937e+01
1.552918759231905460e+04,4.278767629891643764e+01
1.552927621861152147e+04,6.432652367348785560e+01
1.552936484490398652e+04,6.720980613749689780e+01
1.552945347119645339e+04,7.046309570975002146e+01
1.552954209748892026e+04,1.138680529401098340e+02
1.552963072378138713e+04,8.429577400427271527e+01
1.552971935007385400e+04,4.584873470124913410e+02
1.552980797636632087e+04,3.110261431501493803e+02
1.552989660265878774e+04,1.789185568158954709e+02
1.552998522895125461e+04,4.468792147749358179e+01
1.553007385524372148e+04,1.683709629557322174e+01
1.553016248153618835e+04,5.519233366009348885e+01
1.553025110782865522e+04,1.056395826419105646e+02
1.553033973412112209e+04,4.637913707019589538e+01
1.553042836041358896e+04,7.727772750474326990e+00
1.553051698670605583e+04,1.460852888974534665e+02
1.553060561299852270e+04,1.906676580695092582e+01
1.553069423929098957e+04,5.908495169153042070e+02
1.553078286558345644e+04,5.434663763393503899e+01
1.553087149187592331e+04,6.786101713178807415e+01
1.553096011816838836e+04,3.414378676955068670e+01
1.553104874446085523e+04,7.259259648276344024e+01
1.553113737075332210e+04,2.766920389545571979e+01
1.553122599704578897e+04,6.400418669373696900e+01
1.553131462333825584e+04,5.136759140184887684e+01
1.553140324963072271e+04,1.086499198075335499e+02
1.553149187592318958e+04,7.251082760731694066e+01
1.553158050221565645e+04,2.185976343075731734e+02
1.553166912850812332e+04,4.691136840648381394e+02
1.553175775480059019e+04,1.056980954384022766e+02
1.553184638109305706e+04,3.873832670390328303e+01
1.553193500738552393e+04,5.670788565120617619e+01
1.553202363367799080e+04,4.959560189326053603e+01
1.553211225997045767e+04,6.338403910879290493e+01
1.553220088626292454e+04,5.098950976935762469e+01
1.553228951255539141e+04,3.589444023146452878e+01
1.553237813884785828e+04,4.440036898409033483e+01
1.553246676514032333e+04,8.342077906285517486e+01
1.553255539143279020e+04,4.428614824433572039e+02
1.553264401772525707e+04,3.987561273042469452e+02
1.553273264401772394e+04,5.586990662878721281e+01
1.553282127031019081e+04,7.762773071915869139e+01
1.553290989660265768e+04,3.270958589582765796e+01
1.553299852289512455e+04,5.727691191145055427e+01
1.553308714918759142e+04,8.632686969573448721e+01
1.553317577548005829e+04,2.250144360507621499e+01
1.553326440177252516e+04,3.724000840567071435e+01
1.553335302806499203e+04,7.281492053534803688e+01
1.553344165435745890e+04,7.133824332135804980e+01
1.553353028064992577e+04,4.749844843416061053e+02
1.553361890694239264e+04,1.297314137973028210e+02
1.553370753323485951e+04,1.130306440696513732e+02
1.553379615952732638e+04,7.179880874305221994e+01
1.553388478581979325e+04,1.057738500909134416e+02
1.553397341211225830e+04,8.840214337748898288e+01
1.553406203840472517e+04,4.288930502775293974e+01
1.553415066469719204e+04,5.542142227217364336e+01
1.553423929098965891e+04,1.151721208592458545e+01
1.553432791728212578e+04,5.696657490120656320e+01
1.553441654357459265e+04,1.302583975631233670e+02
1.553450516986705952e+04,4.410359197558801725e+02
1.553459379615952639e+04,1.798589090888320285e+01
1.553468242245199326e+04,4.505505622797979015e+01
1.553477104874446013e+04,9.079859820199582998e+01
1.553485967503692700e+04,1.300707230306512585e+01
1.553494830132939387e+04,4.843377083839477137e+01
1.553503692762186074e+04,1.396443508218644425e+01
1.553512555391432761e+04,7.860963197472813135e+00
1.553521418020679448e+04,5.444446642777660372e+01
1.553530280649926135e+04,1.061638238082447856e+02
1.553539143279172822e+04,2.364225179944594402e+02
1.553548005908419509e+04,3.261924605447149474e+02
1.553556868537666014e+04,7.861664096322581941e+01
1.553565731166912701e+04,6.522166864826490951e+01
1.553574593796159388e+04,7.724023563097890133e+01
1.553583456425406075e+04,3.446061003973563430e+01
1.553592319054652762e+04,2.817151560246396969e+01
1.553601181683899449e+04,5.758103437225278043e+01
1.553610044313146136e+04,2.648585518930328675e+01
1.553618906942392823e+04,2.064310879950354405e+01
1.553627769571639510e+04,5.376766205193682424e+01
1.553636632200886197e+04,3.341608541871949001e+02
1.553645494830132884e+04,1.372066199027970868e+02
1.553654357459379571e+04,9.715910275703504340e+01
1.553663220088626258e+04,5.056910691791061652e+01
1.553672082717872945e+04,8.811328417999393992e+01
1.553680945347119632e+04,1.185966206798093197e+02
1.553689807976366319e+04,1.243090105338983733e+02
1.553698670605613006e+04,1.030694595116146672e+02
1.553707533234859511e+04,1.278664034841184787e+02
1.553716395864106198e+04,7.635539699515510392e+01
1.553725258493352885e+04,3.305781505435113132e+01
1.553734121122599572e+04,3.738150727446696351e+02
1.553742983751846259e+04,8.054430398781706302e+00
1.553751846381092946e+04,4.426138480611625425e+01
1.553760709010339633e+04,2.091084006111296745e+01
1.553769571639586320e+04,3.637540043109661525e+01
1.553778434268833007e+04,5.298695778681930335e+01
1.553787296898079694e+04,4.764238750561241886e+01
1.553796159527326381e+04,7.292491846730636951e+01
1.553805022156573068e+04,6.435031265656566291e+01
1.553813884785819755e+04,4.691355350127664536e+01
1.553822747415066442e+04,1.159373728950133255e+02
1.553831610044313129e+04,2.654018996902836420e+02
1.553840472673559816e+04,4.387318718896867153e+01
1.553849335302806503e+04,3.458568102932045463e+01
1.553858197932053008e+04,5.593296831113542567e+01
1.553867060561299695e+04,4.204084302643773441e+01
1.553875923190546382e+04,3.938566207511885153e+01
1.553884785819793069e+04,7.713464384321945033e+01
1.553893648449039756e+04,6.587848697785237562e+01
1.553902511078286443e+04,3.929582992671170416e+01
1.553911373707533130e+04,6.023999682132366473e+01
1.553920236336779817e+04,2.590100039617396988e+02
1.553929098966026504e+04,1.863432416288139848e+02
1.553937961595273191e+04,9.465195168602504339e+01
1.553946824224519878e+04,5.551097169083145388e+01
1.553955686853766565e+04,5.043900928546306517e+01
1.553964549483013252e+04,5.477958130245474422e+01
1.553973412112259939e+04,4.227144972561285385e+01
1.553982274741506626e+04,1.387796653592828875e+02
1.553991137370753313e+04,7.165408394508180834e+01
1.554000000000000000e+04,3.474173273213875035e+01
1.554008862629246687e+04,5.333739996459791399e+01
1.554017725258493192e+04,2.965392165414108945e+02
1.554026587887739879e+04,1.199905339752379660e+02
1.554035450516986566e+04,3.510875310515967129e+01
1.554044313146233253e+04,6.185741980044288368e+01
1.554053175775479940e+04,3.398778895790514554e+01
1.554062038404726627e+04,7.910185841016588881e+01
1.554070901033973314e+04,1.040340336597356128e+02
1.554079763663220001e+04,5.069650078613099708e+01
1.554088626292466688e+04,5.396049811905390214e+01
1.554097488921713375e+04,9.393686598729321702e+01
1.554106351550960062e+04,8.772233709845015426e+01
1.554115214180206749e+04,3.277876425372573408e+02
1.554124076809453436e+04,3.024883568482214002e+01
1.554132939438700123e+04,3.524628552407216375e+01
1.554141802067946810e+04,3.962051547737292623e+01
1.554150664697193497e+04,6.197221940961868114e+01
1.554159527326440184e+04,2.676689037220564060e+00
1.554168389955686689e+04,5.679360544671452971e+01
1.554177252584933376e+04,2.957487785319728246e+01
1.554186115214180063e+04,1.259450185299545382e+02
1.554194977843426750e+04,5.178581310726146825e+01
1.554203840472673437e+04,2.856710088707151272e+02
1.554212703101920124e+04,3.170549498258972108e+02
1.554221565731166811e+04,3.521943107601082801e+01
1.554230428360413498e+04,4.839887940702355706e+01
1.554239290989660185e+04,2.643312753560487849e+01
1.554248153618906872e+04,6.144304977589497696e+01
1.554257016248153559e+04,1.078488399420524928e+02
1.554265878877400246e+04,2.359746911641661526e+01
1.554274741506646933e+04,2.336045895522705607e+01
1.554283604135893620e+04,1.932938675596392386e+01
1.554292466765140307e+04,1.040063246675539830e+02
1.554301329394386994e+04,4.423068205085029376e+02
1.554310192023633681e+04,1.748691102642350472e+02
1.554319054652880186e+04,1.720571751645487097e+02
1.554327917282126873e+04,7.358895186385446152e+01
1.554336779911373560e+04,8.677853585402806402e+01
1.554345642540620247e+04,1.987867211509858478e+01
1.554354505169866934e+04,4.361228587674032298e+01
1.554363367799113621e+04,2.563573483779441275e+01
1.554372230428360308e+04,4.296007607007952345e+01
1.554381093057606995e+04,2.557186851067341138e+01
1.554389955686853682e+04,7.639007809386230008e+01
1.554398818316100369e+04,4.496992705777547599e+02
1.554407680945347056e+04,1.245452408969385694e+01
1.554416543574593743e+04,5.504655398626103846e+01
1.554425406203840430e+04,6.739332060966857796e+01
1.554434268833087117e+04,8.997496725620969471e+01
1.554443131462333804e+04,3.604459200347783820e+01
1.554451994091580491e+04,7.870633223797452160e+01
1.554460856720827178e+04,7.866047507940105277e+01
1.554469719350073865e+04,5.599036216880257655e+01
1.554478581979320370e+04,8.608211332718634878e+01
1.554487444608567057e+04,2.244883076151410535e+02
1.554496307237813744e+04,4.659904852299706022e+02
1.554505169867060431e+04,5.253667625995608148e+01
1.554514032496307118e+04,8.204387915020774358e+01
1.554522895125553805e+04,3.658917681679344014e+01
1.554531757754800492e+04,2.215739135061789966e+01
1.554540620384047179e+04,5.487433629803419421e+01
1.554549483013293866e+04,4.046543080279015925e+01
1.554558345642540553e+04,7.434773136052969278e+01
1.554567208271787240e+04,8.128954648509292724e+01
1.554576070901033927e+04,1.137747194611170585e+02
1.554584933530280614e+04,3.916386482684880548e+02
1.554593796159527301e+04,3.161860288683765816e+02
1.554602658788773988e+04,1.497499521882286047e+02
1.554611521418020675e+04,9.283411687295486558e+01
1.554620384047267362e+04,5.002268084754284416e+01
1.554629246676513867e+04,3.726528410959762283e+01
1.554638109305760554e+04,6.300246474886408521e+01
1.554646971935007241e+04,4.469414078068439267e+01
1.554655834564253928e+04,5.871782155607699849e+01
1.554664697193500615e+04,6.153717867058502122e+01
1.554673559822747302e+04,1.644558826481075187e+01
1.554682422451993989e+04,5.625072773191579927e+02
1.554691285081240676e+04,9.346204950040880988e+01
1.554700147710487363e+04,1.236110230488895496e+02
1.554709010339734050e+04,4.304585012382462850e+01
1.554717872968980737e+04,5.805781391209549724e+01
1.554726735598227424e+04,3.443894693322511813e+01
1.554735598227474111e+04,9.926897018710296550e+01
1.554744460856720798e+04,1.490229179971537405e+02
1.554753323485967485e+04,5.671593048346360888e+01
1.554762186115214172e+04,3.040654576088634187e+01
1.554771048744460859e+04,1.363042100728591492e+02
1.554779911373707364e+04,5.382204262769204206e+02
1.554788774002954051e+04,4.586477374559002129e+01
1.554797636632200738e+04,3.699197212989886197e+01
1.554806499261447425e+04,2.936469685776945582e+01
1.554815361890694112e+04,7.083104763073643539e+01
1.554824224519940799e+04,4.940520048045776491e+01
1.554833087149187486e+04,1.037136149173256428e+02
1.554841949778434173e+04,6.641408052812003859e+01
1.554850812407680860e+04,1.005053790344656619e+02
1.554859675036927547e+04,1.736158906739993313e+02
1.554868537666174234e+04,3.294019680989954963e+02
1.554877400295420921e+04,4.006114253170746338e+02
1.554886262924667608e+04,1.454878995836889430e+02
1.554895125553914295e+04,8.800264867085718379e+01
1.554903988183160982e+04,1.327287029315757252e+02
1.554912850812407669e+04,4.071634151840918037e+01
1.554921713441654356e+04,2.002719046034141570e+01
1.554930576070901043e+04,2.284780608272441071e+01
1.554939438700147548e+04,7.739815061850438838e+01
1.554948301329394235e+04,3.631833503474592817e+01
1.554957163958640922e+04,3.569750899003560107e+01
1.554966026587887609e+04,4.726019142944498412e+02
1.554974889217134296e+04,1.599262461757629410e+02
1.554983751846380983e+04,6.705263205019157624e+01
1.554992614475627670e+04,9.417616535745005990e+01
1.555001477104874357e+04,3.257404847684012594e+01
1.555010339734121044e+04,9.624501231005388036e+01
1.555019202363367731e+04,9.066023641676797240e+01
1.555028064992614418e+04,3.434640433108468471e+01
1.555036927621861105e+04,7.773890886166789471e+01
1.555045790251107792e+04,1.296253864508966558e+02
1.555054652880354479e+04,2.648004153331876154e+01
1.555063515509601166e+04,5.083824818853454417e+02
1.555072378138847853e+04,1.661249410896271073e+01
1.555081240768094540e+04,5.007751028487110290e+01
1.555090103397341045e+04,8.770817664738916619e+01
1.555098966026587732e+04,6.675146888134491974e+01
1.555107828655834419e+04,6.215037536602095258e+01
1.555116691285081106e+04,1.478589578635804713e+01
1.555125553914327793e+04,4.417320699315665422e+01
1.555134416543574480e+04,7.579644452772389229e+01
1.555143279172821167e+04,6.772955557378499236e+01
1.555152141802067854e+04,2.333233608484160584e+02
1.555161004431314541e+04,4.572549201966423311e+02
1.555169867060561228e+04,1.031183114583811005e+02
1.555178729689807915e+04,3.217642730604108436e+01
1.555187592319054602e+04,4.515330214960044231e+01
1.555196454948301289e+04,8.173617142804596369e+01
1.555205317577547976e+04,2.340907931312053947e+01
1.555214180206794663e+04,5.610121155309955299e+01
1.555223042836041350e+04,1.213743731677588045e+02
1.555231905465288037e+04,1.130921863517397163e+01
1.555240768094534724e+04,6.839727922656489056e+01
1.555249630723781229e+04,3.812182996390549192e+02
1.555258493353027916e+04,2.846215564550076920e+02
1.555267355982274603e+04,5.983685981029083223e+01
1.555276218611521290e+04,4.153772977704744562e+01
1.555285081240767977e+04,4.232118649385191134e+01
1.555293943870014664e+04,3.846768260946226548e+01
1.555302806499261351e+04,3.285788463803673665e+01
1.555311669128508038e+04,7.572141528548063150e+01
1.555320531757754725e+04,2.244423468946164135e+01
1.555329394387001412e+04,3.383698459569397698e+01
1.555338257016248099e+04,1.858173870293432017e+01
1.555347119645494786e+04,4.207289925052377271e+02
1.555355982274741473e+04,1.019894742344935281e+02
1.555364844903988160e+04,1.014939173290178189e+02
1.555373707533234847e+04,8.667981706245657847e+01
1.555382570162481534e+04,6.166277378082676819e+01
1.555391432791728221e+04,1.175162546819479026e+01
1.555400295420974726e+04,5.152868231836274759e+01
1.555409158050221413e+04,1.069926827195447743e+02
1.555418020679468100e+04,9.812732986263850421e+01
1.555426883308714787e+04,7.429885906385490557e+01
1.555435745937961474e+04,6.432751078895968533e+01
1.555444608567208161e+04,4.026714153121289428e+02
1.555453471196454848e+04,1.276074690433900685e+02
1.555462333825701535e+04,3.036524045973285268e+01
1.555471196454948222e+04,1.021842213843786169e+02
1.555480059084194909e+04,1.480707978087903420e+01
1.555488921713441596e+04,4.735001619290803632e+01
1.555497784342688283e+04,1.152275635193851322e+01
1.555506646971934970e+04,4.450952207189345700e+01
1.555515509601181657e+04,4.834501482142970019e+01
1.555524372230428344e+04,1.316304986744817995e+02
1.555533234859675031e+04,2.083279904449327944e+02
1.555542097488921718e+04,1.684250604066849633e+02
1.555550960118168223e+04,4.992136157619028580e+01
1.555559822747414910e+04,1.133145875801334057e+02
1.555568685376661597e+04,7.092987205395770900e+01
1.555577548005908284e+04,1.679983049104535908e+01
1.555586410635154971e+04,3.188790836085768277e+01
1.555595273264401658e+04,6.130421596169691156e+01
1.555604135893648345e+04,4.748841868210794814e+01
1.555612998522895032e+04,4.658599279119468406e+01
1.555621861152141719e+04,3.518991874042570345e+01
1.555630723781388406e+04,2.415524917701158927e+02
1.555639586410635093e+04,1.338961555223842197e+02
1.555648449039881780e+04,1.505519657375789677e+02
1.555657311669128467e+04,8.176729875214380172e+01
1.555666174298375154e+04,4.845210035221006706e+01
1.555675036927621841e+04,5.009967216365769360e+01
1.555683899556868528e+04,3.196028239839652230e+01
1.555692762186115215e+04,3.259283656986762878e+01
1.555701624815361902e+04,3.934611534435143199e+01
1.555710487444608407e+04,3.723270651280584076e+01
1.555719350073855094e+04,4.134681030223449483e+01
1.555728212703101781e+04,2.481940747149036213e+02
1.555737075332348468e+04,1.068174360086460979e+02
1.555745937961595155e+04,5.018761133544721531e+01
1.555754800590841842e+04,5.853500189933409814e+01
1.555763663220088529e+04,1.085679905818694522e+02
1.555772525849335216e+04,2.713784502380747909e+01
1.555781388478581903e+04,4.234795437319235845e+01
1.555790251107828590e+04,8.729726220879730647e+01
1.555799113737075277e+04,1.025690579216492182e+02
1.555807976366321964e+04,6.520918866007372117e+01
1.555816838995568651e+04,8.151250318888996560e+01
1.555825701624815338e+04,1.682904274229534849e+02
1.555834564254062025e+04,8.808233390661189333e+01
1.555843426883308712e+04,5.139686165930476847e+01
1.555852289512555399e+04,6.445404290395340752e+01
1.555861152141801904e+04,8.455595469837890121e+00
1.555870014771048591e+04,2.416521628523419807e+01
1.555878877400295278e+04,1.265581580845650933e+01
1.555887740029541965e+04,6.490129533376405391e+01
1.555896602658788652e+04,4.028465409476151393e+01
1.555905465288035339e+04,4.204992280682672146e+01
1.555914327917282026e+04,1.287993157787816472e+02
1.555923190546528713e+04,9.254436795546141070e+01
1.555932053175775400e+04,9.290738361461765749e+01
1.555940915805022087e+04,4.806267393137832755e+01
1.555949778434268774e+04,4.138569220070941412e+01
1.555958641063515461e+04,1.598476657953730573e+01
1.555967503692762148e+04,3.290311091965035928e+01
1.555976366322008835e+04,7.126640025788024957e+01
1.555985228951255522e+04,8.164716492224711430e+01
1.555994091580502209e+04,2.477790142918063410e+01
1.556002954209748896e+04,2.633942183722341923e+01
1.556011816838995401e+04,1.193692792861457264e+02
1.556020679468242088e+04,5.310284178875735961e+01
1.556029542097488775e+04,5.394967344436842183e+01
1.556038404726735462e+04,2.449818505884163500e+01
1.556047267355982149e+04,5.540611543938107530e+01
1.556056129985228836e+04,6.845724086724040092e+01
1.556064992614475523e+04,3.893667700613209348e+01
1.556073855243722210e+04,2.222869496717133231e+01
1.556082717872968897e+04,3.155988098468924363e+01
1.556091580502215584e+04,3.756930801911875051e+01
1.556100443131462271e+04,4.924038270267655548e+01
1.556109305760708958e+04,5.718835632408406866e+01
1.556118168389955645e+04,8.785068386646247518e+01
1.556127031019202332e+04,6.277885172221596832e+01
1.556135893648449019e+04,3.562663744820038403e+01
1.556144756277695706e+04,4.148449110725636757e+01
1.556153618906942393e+04,2.153098594650068875e+01
1.556162481536189080e+04,3.833218964591495848e+01
1.556171344165435585e+04,6.247681235235476294e+01
1.556180206794682272e+04,4.578638029352303818e+01
1.556189069423928959e+04,6.827442671123027651e+01
1.556197932053175646e+04,1.221805540404408958e+02
1.556206794682422333e+04,1.278980961147225486e+02
1.556215657311669020e+04,7.697808988274456965e+01
1.556224519940915707e+04,6.960699150126035306e+01
1.556233382570162394e+04,1.683109739348275724e+01
1.556242245199409081e+04,5.521869786660861479e+01
1.556251107828655768e+04,5.271731080938148040e+01
1.556259970457902455e+04,8.540492254257640070e+01
1.556268833087149142e+04,6.435594015424486258e+01
1.556277695716395829e+04,2.476304751405447391e+01
1.556286558345642516e+04,5.874526509153730558e+01
1.556295420974889203e+04,2.122689631433281079e+02
1.556304283604135890e+04,8.364649622688281738e+01
1.556313146233382577e+04,3.260924116243300830e+01
1.556322008862629082e+04,5.584896712454664680e+01
1.556330871491875769e+04,8.294501986979342689e+01
1.556339734121122456e+04,4.032013504092847711e+01
1.556348596750369143e+04,1.426336455817638793e+01
1.556357459379615830e+04,5.176707811389433544e+01
1.556366322008862517e+04,2.398224919399743982e+01
1.556375184638109204e+04,5.737411733732728436e+01
1.556384047267355891e+04,4.138829615859406630e+01
1.556392909896602578e+04,5.964267276047500133e+01
1.556401772525849265e+04,2.370250255947825835e+01
1.556410635155095952e+04,2.821453115424390745e+01
1.556419497784342639e+04,5.570083449285477606e+00
1.556428360413589326e+04,1.588928685012071895e+01
1.556437223042836013e+04,8.441672958888329248e+00
1.556446085672082700e+04,4.597587371770191567e+01
1.556454948301329387e+04,4.703996802520601506e+01
1.556463810930576074e+04,4.973414145073352444e+01
1.556472673559822579e+04,1.619932773345464483e+01
1.556481536189069266e+04,3.129153652264989205e+01
1.556490398818315953e+04,1.295336928396918950e+02
1.556499261447562640e+04,6.992440964098706502e+01
1.556508124076809327e+04,2.213318483494042965e+01
1.556516986706056014e+04,3.782167926981357198e+01
1.556525849335302701e+04,4.996340404764241327e+01
1.556534711964549388e+04,5.648959561482699598e+01
1.556543574593796075e+04,3.935129101199910906e+01
1.556552437223042762e+04,3.372283075617818326e+01
1.556561299852289449e+04,7.978667706815389238e+01
1.556570162481536136e+04,6.682696778418187478e+01
1.556579025110782823e+04,9.948535158312635929e+01
1.556587887740029510e+04,5.826440736090943062e+01
1.556596750369276197e+04,6.441567395092862114e+01
1.556605612998522884e+04,9.268963433311030542e+01
1.556614475627769571e+04,6.776164237132437052e+01
1.556623338257016258e+04,1.330432843090373041e+01
1.556632200886262763e+04,4.396664685042173915e+01
1.556641063515509450e+04,7.086752677084552943e+01
1.556649926144756137e+04,7.935098355085888500e+01
1.556658788774002824e+04,1.120029912732894104e+02
1.556667651403249511e+04,5.162536883626844997e+01
1.556676514032496198e+04,1.274600618667598440e+02
1.556685376661742885e+04,3.102794965860090670e+01
1.556694239290989572e+04,6.086664569954103854e+01
1.556703101920236259e+04,4.234214290259965452e+01
1.556711964549482946e+04,4.380104288394657175e+01
1.556720827178729633e+04,5.745723783777261673e+01
1.556729689807976320e+04,6.140011067568327263e+01
1.556738552437223007e+04,1.243576603001821894e+02
1.556747415066469694e+04,3.785155873179684249e+01
1.556756277695716381e+04,6.720596443315250212e+01
1.556765140324963068e+04,7.234107119266266750e+01
1.556774002954209755e+04,6.153899643339083525e+01
1.556782865583456260e+04,4.536885505809507180e+01
1.556791728212702947e+04,2.439864541209882276e+00
1.556800590841949634e+04,3.679366346829995393e+01
1.556809453471196321e+04,4.457335500281909901e+01
1.556818316100443008e+04,5.153334753825432557e+01
1.556827178729689695e+04,9.565822800357725697e+00
1.556836041358936382e+04,2.415338826523078453e+01
1.556844903988183069e+04,4.170945221993422081e+01
1.556853766617429756e+04,5.525039757937361173e+01
1.556862629246676443e+04,1.428597707996656254e+02
1.556871491875923130e+04,1.423402238857297846e+02
1.556880354505169817e+04,3.639801086615428005e+01
1.556889217134416504e+04,4.580732605022561899e+01
1.556898079763663191e+04,1.549056194795619490e+01
1.556906942392909878e+04,6.016402460010750985e+01
1.556915805022156565e+04,3.107511536312843248e+01
1.556924667651403252e+04,5.062281583468393364e+01
1.556933530280649757e+04,3.822695138421799044e+01
1.556942392909896444e+04,1.138231583166670902e+02
1.556951255539143131e+04,4.841698803694414721e+01
1.556960118168389818e+04,1.159443801376945800e+02
1.556968980797636505e+04,6.579927114955944489e+01
1.556977843426883192e+04,1.054212218361613367e+02
1.556986706056129879e+04,4.386315852277940053e+01
1.556995568685376566e+04,6.224824158952983311e+01
1.557004431314623253e+04,2.924816035719505081e+01
1.557013293943869940e+04,2.703822444948063719e+01
1.557022156573116627e+04,7.530706085327855703e+01
1.557031019202363314e+04,1.259534570957037687e+02
1.557039881831610001e+04,8.843059585614403773e+01
1.557048744460856688e+04,7.211952603582146537e+01
1.557057607090103375e+04,2.385323751977721827e+02
1.557066469719350061e+04,9.147932546267418275e+01
1.557075332348596748e+04,1.911433448055364082e+01
1.557084194977843435e+04,3.998283471844589343e+01
1.557093057607089941e+04,7.137136191488453107e+01
1.557101920236336628e+04,4.144428573121194859e+01
1.557110782865583315e+04,3.692561942012397225e+01
1.557119645494830002e+04,8.572488842411193843e+01
1.557128508124076689e+04,3.541378720629276700e+01
1.557137370753323376e+04,4.542848009719046587e+01
1.557146233382570063e+04,1.241942426521141698e+02
1.557155096011816750e+04,1.450113697119598442e+02
1.557163958641063437e+04,3.207566854245493460e+01
1.557172821270310124e+04,4.565903061266318019e+01
1.557181683899556811e+04,4.016283108879192554e+01
1.557190546528803497e+04,3.286945080368192151e+01
1.557199409158050184e+04,3.448741134292536969e+01
1.557208271787296871e+04,2.985237140277671486e+01
1.557217134416543558e+04,1.636888674250797848e+01
1.557225997045790245e+04,2.269933331108775931e+01
1.557234859675036932e+04,4.208361800612736658e+01
1.557243722304283438e+04,2.420782139630650249e+02
1.557252584933530125e+04,1.486163335745999348e+02
1.557261447562776812e+04,5.229695528250768177e+01
1.557270310192023499e+04,2.328708995538416815e+01
1.557279172821270186e+04,6.797232103817906079e+01
1.557288035450516873e+04,8.236017793984846946e+01
1.557296898079763560e+04,9.859544510794347616e+01
1.557305760709010247e+04,5.598126112351426542e+01
1.557314623338256933e+04,4.080200949502528829e+01
1.557323485967503620e+04,1.109231467279109751e+02
1.557332348596750307e+04,2.728176287616327755e+01
1.557341211225996994e+04,2.967382424739431031e+02
1.557350073855243681e+04,5.431407631033457051e+01
